id,clean_title,raw_title,source_path,in_directory,created_at,updated_at,author,published,revision,subject,genre,summary,file_type,subtitle,publisher,edition,language,domain,subfield,topics,key_concepts,target_audience,media_type,is_collection,file_extension
721,Square of Stich,Square Of Stich.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Square of Stich (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
722,SSMP Bact Newer,SSMP_Bact_newer.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on SSMP Bact Newer (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
723,SSMP Bacto,SSMP_bacto (1).pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on SSMP Bacto (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
726,ST300fs Manual,ST300fs_Manual.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on ST300fs Manual (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
727,Standard Handbook of Engineering Calculations - (Malestrom),Standard Handbook of Engineering Calculations - (Malestrom).pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Standard Handbook of Engineering Calculations - (Malestrom) ((Malestrom)) (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,(Malestrom),,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
728,State Space Learning Path,State_Space_Learning_Path.md,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Personal Development & Philosophy,Non-Fiction / Self-Improvement,"System architecture blueprint and diagnostic specification for State Space Learning Path. Details functional protocols, instrumentation pipelines, and execution frameworks in Humanities & Social Sciences.",Markdown,,,1st Edition,en,Humanities & Social Sciences,Cognitive Strategy & Productivity,"personal-development, productivity, psychology, philosophy, habits, mindset","Habit Architecture, Cognitive Reframing, Time Management, Stoic Principles, Focus Optimization",General / Practitioner,Project Documentation / Manifest,0,.md
730,State Space,State_Space.md,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"System architecture blueprint and diagnostic specification for State Space. Details functional protocols, instrumentation pipelines, and execution frameworks in General Science & Technology.",Markdown,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Project Documentation / Manifest,0,.md
731,State Space2,State_Space2.docx,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on State Space2 (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",Word (DOCX),,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.docx
732,State Space3,State_Space3.docx,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on State Space3 (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",Word (DOCX),,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.docx
733,Statistics Done Wrong the Woefully Complete Guide,Statistics Done Wrong The Woefully Complete Guide.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,Christian Robert,2016,1,Mathematics & Applied Statistics,Textbook,"A comprehensive textbook on Statistics Done Wrong the Woefully Complete Guide (1st Edition) by Christian Robert from Informa UK Limited, released in 2016. Explores foundational principles, technical methodologies, and practical applications in Mathematics & Applied Statistics and Foundational & Advanced Mathematics.",PDF,,Informa UK Limited,1st Edition,en,Formal Sciences & Mathematics,Foundational & Advanced Mathematics,"mathematics, statistics, calculus, linear-algebra, probability, math","Vector Spaces, Differential Operators, Probability Distributions, Proof Methods, Optimization",Academic / Practitioner,Book / Ebook,0,.pdf
734,Statistics Fundamentals Succinctly,Statistics Fundamentals Succinctly.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Mathematics & Applied Statistics,Textbook,"A comprehensive textbook on Statistics Fundamentals Succinctly (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Mathematics & Applied Statistics and Foundational & Advanced Mathematics.",PDF,,,1st Edition,en,Formal Sciences & Mathematics,Foundational & Advanced Mathematics,"mathematics, statistics, calculus, linear-algebra, probability, math","Vector Spaces, Differential Operators, Probability Distributions, Proof Methods, Optimization",Academic / Practitioner,Book / Ebook,0,.pdf
735,Statistics 101,statistics101 (1).pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Mathematics & Applied Statistics,Textbook,"A comprehensive textbook on Statistics 101 (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Mathematics & Applied Statistics and Foundational & Advanced Mathematics.",PDF,,,1st Edition,en,Formal Sciences & Mathematics,Foundational & Advanced Mathematics,"mathematics, statistics, calculus, linear-algebra, probability, math","Vector Spaces, Differential Operators, Probability Distributions, Proof Methods, Optimization",Academic / Practitioner,Book / Ebook,0,.pdf
737,"Steel Designer's Manual, 6th Edition - (Malestrom)","Steel Designer's Manual, 6th Edition - (Malestrom).pdf",/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,6,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Steel Designer's Manual, 6th Edition - (Malestrom) ((Malestrom)) (6th Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,(Malestrom),,6th Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
738,Stochasti Modeling,Stochasti_modeling.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Stochasti Modeling (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
739,Stock Market 101,stockmarket101.epub,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Stock Market 101 (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",EPUB,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.epub
740,"Street Address Search - Madison, Ohio","Street Address Search - Madison , Ohio.pdf",/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Street Address Search - Madison, Ohio (Madison, Ohio) (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,"Madison, Ohio",,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
741,Student Manual for the Art of Electronics,Student Manual For The Art Of Electronics.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,Paul Horowitz & Winfield Hill,,1,Electrical & Embedded Engineering,Textbook / Technical Reference,"A comprehensive textbook / technical reference on Student Manual for the Art of Electronics (1st Edition) by Paul Horowitz & Winfield Hill. Explores foundational principles, technical methodologies, and practical applications in Electrical & Embedded Engineering and Circuit Design, Embedded Systems & Hardware.",PDF,,,1st Edition,en,Engineering & Applied Physics,"Circuit Design, Embedded Systems & Hardware","electronics, electrical-engineering, embedded-systems, arduino, raspberry-pi, circuits, sensors, pcb","Analog & Digital Circuits, Microcontrollers, Signal Processing, Sensor Interfacing, Hardware Design",Intermediate / Practitioner,Book / Ebook,0,.pdf
